R1,R2,QT,PT,MEM,STD,NSTD,STDSEG,NOTSTDSEG
516,815,0,82146,298862632,3,3,3,2
516,816,0,73638,363693432,3,3,3,3
516,817,0,99697,428523528,3,3,3,2
516,821,0,170404,354679112,1,3,23,21
516,822,0,180237,426504928,1,3,23,23
516,846,0,81030,555341928,2,3,3,2
518,551,0,72856,224959280,1,3,2,3
518,554,0,105697,426076208,6,3,3,2
519,523,0,91473,223765248,9,3,3,1
519,584,0,79834,234467696,1,3,3,5
521,547,0,96338,225331528,3,3,3,3
521,562,0,81018,491494336,1,3,8,10
521,565,0,99868,298519872,1,3,7,7
521,596,0,103362,555087752,1,3,9,9
521,611,0,481686,427665352,22,3,3,3
521,705,0,71970,490180088,1,3,4,5
521,709,0,107551,362270528,1,3,8,6
521,710,0,132353,427009384,2,3,5,3
522,528,0,93518,233213200,3,3,2,3
522,565,0,87300,492688008,1,3,6,7
522,586,0,121811,428219368,5,3,2,3
522,596,0,98220,363372520,1,3,8,9
522,610,0,57273,225622800,2,3,3,4
522,681,0,140628,555725968,2,3,4,3
522,705,0,73005,299468928,1,3,4,4
522,708,0,95037,494073240,1,3,6,8
522,710,0,157636,290478984,2,3,5,3
523,596,0,114458,493613408,1,3,11,12
523,612,0,65149,491070880,1,3,5,7
523,617,0,91056,428052264,1,3,3,4
523,618,0,122994,492883456,2,3,2,3
523,619,0,101960,224848616,1,3,4,5
523,705,0,56676,428084808,1,3,5,7
523,708,0,121278,289612112,1,3,6,7
524,532,0,73897,360942032,1,3,5,8
524,550,0,57763,428446000,1,3,4,5
524,561,0,58811,428961720,1,3,0,3
524,585,0,79111,224811632,5,3,3,3
524,611,0,60449,490292376,2,3,3,2
524,615,0,67973,363009840,2,3,3,3
524,619,0,96318,289537648,2,3,3,3
524,643,0,438498,419827344,35,3,2,1
524,645,0,150898,556299920,8,3,2,3
524,649,0,151608,428091352,5,3,2,3
524,710,0,135646,490632496,2,3,6,3
524,739,0,146468,225217776,2,3,6,3
525,531,0,65321,290018304,1,3,5,4
525,551,0,66538,492683384,3,3,3,0
525,616,0,44322,428854640,1,3,1,3
526,533,0,81394,361759512,1,3,6,7
526,561,0,82981,363459936,3,3,0,3
526,585,0,48034,492189632,2,3,2,2
526,592,0,67179,232819680,1,3,5,5
526,616,0,565567,362530984,53,3,3,3
526,618,0,74673,492009008,2,3,1,3
526,643,0,128040,355695872,3,3,3,3
526,649,0,64072,364873704,1,3,1,3
526,675,0,376058,296251248,19,3,4,2
526,679,0,93965,555197136,1,3,7,7
527,584,0,193010,299763984,7,3,4,3
527,618,0,64850,363035640,2,3,1,3
527,649,0,69291,233283152,1,3,1,3
527,677,0,117122,290448880,1,3,6,5
528,562,0,106414,491976712,4,3,3,3
528,565,0,140102,298985496,1,3,6,8
528,586,0,70816,233915648,2,3,3,5
528,587,0,86247,298560992,9,3,3,3
528,595,0,78090,490643096,1,3,0,3
528,617,0,64242,490987408,3,3,3,2
528,651,0,58693,557109632,1,3,0,3
528,677,0,134216,427475792,4,3,0,3
529,657,0,81715,297720696,1,3,5,3
529,658,0,124736,362458768,1,3,7,6
529,683,0,129307,231229912,2,3,4,3
529,713,0,131434,364943256,1,3,4,5
529,718,0,117462,355861760,1,3,5,4
530,537,0,158331,426739656,3,3,5,5
530,586,0,60002,363484088,1,3,4,4
530,613,0,97762,356318560,1,3,2,3
530,645,0,103136,295756904,1,3,3,4
530,741,0,77756,428334632,1,3,3,3
530,742,0,92121,493262320,1,3,6,5
530,746,0,86221,426866600,1,3,5,5
530,770,0,161196,556750856,4,3,4,3
530,798,0,66650,224756672,1,3,4,4
531,613,0,145087,300199936,1,3,5,6
531,644,0,101924,555956560,1,3,5,5
531,655,0,686098,556028448,33,3,2,3
531,681,0,132812,428895496,3,3,0,3
531,716,0,120728,225623112,1,3,3,3
531,717,0,73627,290267696,1,3,2,3
531,718,0,144114,354914712,5,3,3,3
531,740,0,79096,361254416,1,3,1,3
531,769,0,155341,428364296,6,3,3,4
531,798,0,70540,556694488,1,3,3,5
531,799,0,95077,234626896,2,3,3,4
532,588,0,39012,364435816,1,3,0,3
532,648,0,83287,360997384,1,3,8,10
532,655,0,112320,427303112,4,3,3,3
532,689,0,67013,494242288,1,3,8,9
532,716,0,84845,491507672,1,3,3,5
532,718,0,83718,233948560,2,3,2,5
532,739,0,112081,555763016,3,3,6,4
532,769,0,98673,362037800,2,3,5,5
532,770,0,189060,426867168,4,3,1,3
532,797,0,125662,363973984,2,3,2,2
533,554,0,84163,492577320,1,3,6,6
533,648,0,79660,556632280,1,3,8,7
533,682,0,129817,234176048,5,3,3,4
533,716,0,71234,298587656,1,3,7,9
533,740,0,77102,429147112,1,3,3,3
533,770,0,88913,233670144,1,3,3,3
533,799,0,100232,361340800,1,3,1,4
534,554,0,84053,290774080,1,3,8,6
534,589,0,59149,426123992,1,3,8,9
534,624,0,88703,557997992,3,3,0,3
534,653,0,56142,296286296,1,3,3,4
534,716,0,78495,429819704,1,3,7,10
534,769,0,76826,298550048,1,3,3,5
535,682,0,175541,427135104,15,3,3,2
535,683,0,76382,499066240,3,3,3,3
535,712,0,44941,235082608,1,3,0,3
535,716,0,70294,494417936,1,3,3,3
536,559,0,74958,299618232,1,3,7,6
536,624,0,78585,234934856,1,3,4,4
536,653,0,58876,362091928,1,3,0,3
536,654,0,73097,426735384,2,3,2,2
536,683,0,60269,492739400,1,3,5,4
536,685,0,57071,296682128,1,3,2,4
537,591,0,100683,556994464,1,3,5,6
537,688,0,56727,420642672,1,3,2,3
538,628,0,43621,298655224,1,3,4,5
539,599,0,118159,363097152,9,3,5,3
543,557,0,124779,494607304,2,3,4,1
543,558,0,133931,226498912,2,3,4,2
543,559,0,139084,291139976,1,3,14,12
543,586,0,161426,235105120,4,3,3,2
544,550,0,230260,235405712,40,3,3,0
545,550,0,329181,363809088,48,3,3,2
545,582,0,85932,299124536,1,3,6,6
545,583,0,80869,363954168,1,3,12,9
545,589,0,119243,427240568,1,3,17,16
545,591,0,101951,556904240,1,3,10,11
545,610,0,67989,355960032,1,3,3,4
545,616,0,96392,364212592,1,3,14,11
545,617,0,104221,428856720,1,3,14,11
545,618,0,117365,493501184,1,3,15,13
545,620,0,172978,290345928,1,3,13,12
546,552,0,137330,225793744,22,3,3,0
546,575,0,40093,292006592,2,3,1,3
546,577,0,39818,421286440,5,3,1,2
546,581,0,55752,300260536,1,3,7,7
546,587,0,136571,362557544,5,3,3,1
546,588,0,115941,427200088,3,3,3,1
546,589,0,111423,491844552,1,3,17,15
546,592,0,127402,299045336,1,3,13,11
546,609,0,91466,361579112,4,3,3,3
546,612,0,86095,556351736,2,3,3,3
546,619,0,121833,290713456,1,3,14,12
546,621,0,118936,427580992,1,3,10,9
546,666,0,48437,492105760,5,3,2,1
546,757,0,61022,299261952,4,3,3,0
546,787,0,85826,491872488,4,3,3,0
546,789,0,120575,234487264,3,3,3,0
546,790,0,122964,299225920,3,3,3,0
546,815,0,74853,494631152,3,3,3,0
546,846,0,99578,365003648,2,3,3,0
547,587,0,246966,361941296,7,3,3,1
547,589,0,103970,491796088,1,3,15,15
547,607,0,32429,226791640,2,3,0,3
547,612,0,118048,558166152,2,3,4,3
547,615,0,64024,365700184,1,3,7,7
548,578,0,18641,426382352,3,3,1,3
548,579,0,36123,491312032,1,3,4,4
548,607,0,36929,494650136,1,3,2,4
548,608,0,45933,226733280,3,3,0,3
548,609,0,57924,291566496,2,3,1,3
548,640,0,55160,492945272,1,3,5,5
548,643,0,117734,361616080,3,3,5,2
549,587,0,186906,495439624,10,3,3,1
549,588,0,153104,227252808,6,3,3,1
549,593,0,94028,557649024,1,3,6,5
549,640,0,36455,365026136,1,3,3,3
549,643,0,82008,226741440,3,3,5,2
550,588,0,155454,364747416,8,3,2,1
550,593,0,93389,356254968,1,3,6,4
550,615,0,107684,356871264,3,3,3,3
550,643,0,73625,363440176,3,3,3,2
550,674,0,137437,235105504,4,3,2,3
551,579,0,53540,235851632,2,3,3,2
551,611,0,290523,556725112,31,3,1,3
551,620,0,66378,426461648,1,3,0,3
551,648,0,151909,430022352,3,3,3,3
551,649,0,90443,494854568,2,3,3,3
551,650,0,104005,226839768,2,3,3,3
551,675,0,74497,427445504,3,3,3,2
551,680,0,81109,363836600,1,3,4,5
552,614,0,69382,427423104,2,3,3,3
552,616,0,67612,557280640,1,3,5,4
552,617,0,57198,235146792,1,3,5,4
552,618,0,57726,300074608,1,3,5,4
552,620,0,75794,429930672,1,3,1,3
552,644,0,114117,226389136,2,3,3,3
552,675,0,71290,428963184,3,3,2,2
552,676,0,74193,493701656,2,3,2,2
552,680,0,68763,427268072,1,3,1,3
553,562,0,82551,232330968,1,3,8,8
553,596,0,108613,297395936,1,3,11,11
553,614,0,183952,364961256,22,3,3,1
553,615,0,65985,429789120,1,3,7,8
553,617,0,76578,226372520,1,3,6,7
553,618,0,73040,291199456,2,3,2,3
553,622,0,78607,557710680,1,3,4,3
553,709,0,76525,492419832,1,3,3,4
553,713,0,89507,365034152,1,3,6,5
554,597,0,132216,234971928,1,3,17,15
554,623,0,91754,495744792,1,3,2,3
554,624,0,99624,227432760,1,3,5,6
554,679,0,544835,226044832,18,3,1,3
554,682,0,141741,427737272,1,3,12,10
554,738,0,63734,492833872,2,3,4,4
554,739,0,202096,557477776,4,3,6,3
554,740,0,113723,235292936,1,3,5,5
555,584,0,238448,299773800,19,3,2,3
555,597,0,118753,429678336,1,3,15,13
555,617,0,50534,301080208,2,3,3,2
555,622,0,70880,292121264,1,3,8,7
555,624,0,96553,421400096,1,3,8,7
555,679,0,133157,427409224,1,3,2,4
555,714,0,149479,558375064,1,3,10,9
556,584,0,209725,429912232,20,3,0,3
556,597,0,149679,232649960,1,3,15,13
556,610,0,104583,362775336,3,3,3,3
556,612,0,100883,492250144,3,3,4,3
556,706,0,76834,495226104,1,3,1,3
556,708,0,124842,291723728,1,3,4,4
556,711,0,136862,492906256,1,3,5,7
557,617,0,164196,495394952,13,3,1,3
557,652,0,69984,291738536,1,3,2,5
557,682,0,31150,429563720,1,3,0,3
557,709,0,112224,428424336,1,3,4,4
557,711,0,107767,558080760,1,3,6,8
557,714,0,106936,365480800,1,3,10,11
557,740,0,81886,291305416,1,3,6,6
558,566,0,108151,428103912,1,3,3,4
558,626,0,92453,365276216,1,3,9,8
558,646,0,127113,236566784,2,3,3,3
558,682,0,57023,429316976,2,3,3,5
558,714,0,88623,364563816,1,3,10,11
558,740,0,82237,291990728,1,3,6,6
559,566,0,89776,362684800,1,3,2,3
559,586,0,59492,226312992,1,3,5,5
559,657,0,99266,557066008,1,3,5,6
559,684,0,85734,495727600,1,3,5,4
559,713,0,95287,235314272,1,3,13,10
559,739,0,122659,494337400,2,3,3,3
560,586,0,77999,431495848,1,3,9,9
560,612,0,115259,363121176,1,3,5,4
560,678,0,121336,363282328,8,3,2,3
560,708,0,116856,494620928,2,3,3,3
560,768,0,95226,492895312,2,3,1,3
560,772,0,90540,365112864,1,3,2,3
560,774,0,75648,494774936,1,3,5,4
560,799,0,256334,357173296,5,3,3,4
561,566,0,64772,364592176,1,3,3,4
561,612,0,104086,495484776,1,3,10,11
561,618,0,61415,558830440,1,3,5,5
561,676,0,86001,364918712,2,3,3,3
561,678,0,87973,494396680,5,3,3,3
561,772,0,68300,557618104,1,3,6,6
561,775,0,73052,365032824,1,3,3,4
561,797,0,155063,364885496,3,3,2,2
562,566,0,66419,492455432,1,3,2,4
562,629,0,79007,292459392,1,3,4,5
562,711,0,92906,236523520,4,3,1,3
562,712,0,82582,301354416,6,3,3,2
562,714,0,74960,431016104,1,3,4,4
562,715,0,68615,495847616,1,3,1,3
562,739,0,124479,291905464,4,3,4,3
562,748,0,111490,494177552,1,3,6,7
562,769,0,127873,429740840,3,3,4,3
562,777,0,100752,235183064,1,3,4,6
562,798,0,87746,558049792,1,3,4,4
562,800,0,74127,300797248,2,3,3,2
563,568,0,62740,292306512,1,3,6,5
563,684,0,63016,299144048,1,3,1,4
563,709,0,117780,495310504,3,3,4,3
563,719,0,91111,431116320,2,3,3,3
563,739,0,98689,300894856,2,3,4,2
563,770,0,59052,557404632,1,3,6,4
564,599,0,142673,491372560,6,3,3,3
564,624,0,46919,300188248,3,3,0,3
564,682,0,192771,493497056,44,3,3,0
564,711,0,79809,235860392,2,3,2,2
564,717,0,58583,292008528,1,3,1,3
564,742,0,58448,494144896,2,3,3,0
565,590,0,54083,495342440,1,3,3,4
565,624,0,161393,226416144,10,3,2,3
565,652,0,155214,237088784,32,3,3,0
565,681,0,101666,362453400,3,3,2,3
565,719,0,62603,301513496,1,3,3,6
565,747,0,101393,356764144,1,3,6,7
566,590,0,85883,362314880,1,3,3,5
566,629,0,274127,366628176,28,3,3,2
566,681,0,87286,557527936,1,3,4,4
566,684,0,55771,365161992,1,3,3,4
567,590,0,94962,493279552,1,3,3,3
567,650,0,76892,431458168,1,3,3,4
568,689,0,54300,557412792,1,3,3,4
569,625,0,89893,300361344,1,3,5,5
569,629,0,67454,226954160,3,3,3,4
569,656,0,74948,558587208,7,3,4,1
576,789,0,111750,227271624,3,3,3,0
576,790,0,112336,292010248,3,3,3,0
576,815,0,65881,494064944,3,3,3,1
576,846,0,84913,357009000,2,3,3,1
578,584,0,72025,430103392,2,3,3,1
578,585,0,76342,494839048,2,3,3,1
578,608,0,24631,227986536,3,3,0,3
579,583,0,97953,429661248,8,3,3,2
579,610,0,27987,428527560,2,3,1,3
580,609,0,33010,363030848,2,3,1,3
581,585,0,148450,494850552,20,3,3,2
581,586,0,66893,226798320,1,3,10,9
581,610,0,61870,364061120,9,3,1,2
581,651,0,91725,495765760,1,3,7,7
582,586,0,47931,430710256,1,3,7,6
582,615,0,117644,559145808,20,3,3,0
582,622,0,75548,292291496,1,3,8,9
583,591,0,79404,226723016,1,3,7,9
583,624,0,86714,233564296,1,3,7,6
583,682,0,127334,429433984,3,3,3,1
583,711,0,211449,494837272,4,3,4,2
583,739,0,219083,558344312,4,3,6,3
583,763,0,134187,302208480,5,3,3,0
583,768,0,78890,293315656,1,3,8,7
583,798,0,95223,430390440,1,3,7,6
584,611,0,57859,558222600,3,3,2,2
584,617,0,173234,227249104,38,3,2,2
584,618,0,336814,292079856,34,3,2,3
584,624,0,66339,301157912,1,3,7,5
584,711,0,235185,235836688,4,3,4,2
584,735,0,81642,365871224,1,3,6,5
584,738,0,98847,227527728,2,3,5,5
584,739,0,182316,292358864,4,3,6,3
585,623,0,80012,298400432,3,3,3,3
585,647,0,43722,429577752,1,3,1,3
585,676,0,54013,495703288,1,3,4,4
585,678,0,66056,292411568,1,3,2,3
586,643,0,63820,494031720,2,3,3,3
586,644,0,66207,558864984,3,3,3,3
586,706,0,68494,298445032,2,3,1,3
586,708,0,97547,428101824,1,3,5,3
587,617,0,43226,494235816,30,3,1,2
587,679,0,71178,226913504,2,3,4,3
587,681,0,59005,363865800,1,3,4,5
588,653,0,49289,495061832,1,3,3,6
588,677,0,152451,293710080,10,3,2,3
588,708,0,81547,494654192,3,3,3,2
588,711,0,62356,363563824,1,3,0,3
588,739,0,68119,367597976,1,3,8,7
589,652,0,74790,233813832,1,3,4,6
589,655,0,103285,428309920,2,3,2,3
589,656,0,103066,493142320,1,3,3,4
589,682,0,65266,366656568,1,3,5,7
589,741,0,67304,292678256,1,3,4,6
589,773,0,41979,228112480,1,3,1,3
589,774,0,37118,292750992,1,3,0,3
590,613,0,92482,237260816,1,3,6,8
590,648,0,106662,366581936,8,3,2,2
590,708,0,65964,357641184,1,3,4,3
590,746,0,116951,302034328,1,3,6,6
590,766,0,138456,557694224,3,3,3,3
590,773,0,75899,298509408,1,3,8,6
591,628,0,64307,496819536,1,3,3,3
591,657,0,132369,235824144,7,3,2,3
591,740,0,279819,299115920,30,3,2,3
591,767,0,72942,236597856,1,3,1,3
591,774,0,75270,364716456,1,3,3,5
592,657,0,168133,559244968,12,3,3,2
592,677,0,73083,429784840,1,3,5,7
592,711,0,52402,493362424,2,3,1,3
592,714,0,68157,300846568,1,3,4,4
592,739,0,113593,496566568,4,3,3,3
592,741,0,49310,293500704,1,3,1,3
592,769,0,115878,301176360,3,3,3,3
593,648,0,98522,558832944,1,3,4,4
593,678,0,87862,364624800,1,3,4,4
593,679,0,120909,429360656,3,3,5,3
593,712,0,144650,430133264,33,3,3,2
593,719,0,56173,496874296,1,3,2,4
593,772,0,99908,366055576,2,3,3,2
593,777,0,72727,359891248,1,3,5,7
594,658,0,38444,298697824,1,3,0,3
594,710,0,52398,431529904,1,3,1,3
594,712,0,109176,228379888,13,3,2,3
594,747,0,51003,364548360,1,3,0,3
595,650,0,86165,228365584,2,3,4,2
595,680,0,100687,367960440,1,3,8,8
595,741,0,105726,429176360,1,3,2,5
595,748,0,100931,496551256,1,3,7,8
596,712,0,56237,364488864,1,3,5,3
596,714,0,61113,493778408,1,3,3,3
597,680,0,150207,366118896,1,3,5,5
597,683,0,69191,227353624,1,3,1,3
597,715,0,83085,495278984,1,3,3,4
597,748,0,53701,496288736,1,3,4,5
598,653,0,62132,302131256,1,3,7,7
598,656,0,260763,496630304,85,3,3,1
598,681,0,122646,363874760,1,3,7,8
598,716,0,107732,495376096,1,3,3,4
598,717,0,73987,560210056,1,3,6,5
598,718,0,56687,238083800,1,3,3,6
598,748,0,70828,428654512,1,3,3,5
598,778,0,72531,229059680,1,3,3,5
599,622,0,135190,292455208,1,3,6,6
599,682,0,96610,237964120,1,3,1,3
599,749,0,97990,302266888,4,3,2,3
600,607,0,114467,495313008,8,3,3,0
600,671,0,119152,366006512,1,3,6,4
600,672,0,113750,430652456,1,3,6,5
600,673,0,131017,495296216,1,3,5,3
601,633,0,41637,493497248,2,3,2,4
601,644,0,139617,494022960,1,3,7,6
601,646,0,171072,236663856,4,3,3,1
601,650,0,142158,496053264,1,3,16,14
601,671,0,143713,432344040,2,3,3,4
601,672,0,139002,497177248,2,3,3,3
601,673,0,159504,229125368,2,3,2,3
601,677,0,132284,495660872,1,3,9,10
602,672,0,113362,495390600,1,3,6,5
602,673,0,131696,227429488,1,3,5,3
602,676,0,166613,429213016,2,3,3,3
603,611,0,576799,429156168,32,3,4,3
603,639,0,73368,432279920,1,3,5,4
603,678,0,120288,494578240,1,3,7,7
603,727,0,74444,431355408,1,3,4,7
603,757,0,107053,237756128,1,3,7,7
603,793,0,187894,431528672,1,3,13,14
604,635,0,23186,428965456,1,3,2,3
604,637,0,41674,558443248,1,3,4,5
604,639,0,85709,300899616,2,3,5,5
604,678,0,156933,365172560,1,3,5,6
604,727,0,68837,301845192,1,3,4,7
604,757,0,73342,494392216,1,3,7,7
604,787,0,81085,293962352,1,3,7,7
604,816,0,123591,366363616,1,3,10,11
604,817,0,91072,431064800,1,3,9,10
605,609,0,526622,301572456,61,3,3,3
605,634,0,39225,496108408,3,3,2,3
605,636,0,44339,292949680,4,3,2,3
605,646,0,568783,228576576,25,3,3,3
605,671,0,79100,423532704,1,3,8,5
605,673,0,96422,559999048,1,3,5,4
605,679,0,102122,228215824,1,3,8,7
605,697,0,60140,301738312,2,3,4,3
605,764,0,133592,367827456,1,3,6,8
605,845,0,124018,293169752,1,3,13,15
606,610,0,562346,493817872,88,3,4,3
606,612,0,676358,236290688,72,3,3,1
606,615,0,100440,430787664,4,3,3,1
606,616,0,89433,495620184,2,3,3,1
606,621,0,103715,493783496,1,3,8,6
606,636,0,29602,368169288,16,3,2,1
606,638,0,29668,498216024,2,3,0,3
606,736,0,103268,431124136,1,3,10,10
607,613,0,753910,365263976,88,3,4,1
607,615,0,131202,494552064,6,3,3,3
607,621,0,200950,495229760,3,3,3,0
607,638,0,29478,558809584,2,3,2,3
607,642,0,71810,431679520,2,3,1,3
607,645,0,1013881,293115152,56,3,2,3
607,683,0,137021,237406264,1,3,10,8
607,684,0,67477,302050928,1,3,0,3
607,685,0,68185,366694984,1,3,0,3
607,710,0,133945,228288992,1,3,8,7
607,711,0,156205,293114960,3,3,5,3
607,713,0,114233,429970224,1,3,15,12
607,736,0,98048,493930352,1,3,10,9
607,762,0,168595,366285256,1,3,12,11
607,763,0,132656,431019128,1,3,13,11
608,642,0,65200,430573360,2,3,1,3
608,645,0,1104693,238015136,68,3,2,3
608,683,0,93167,228445304,1,3,9,7
608,684,0,66930,293275032,1,3,0,3
608,685,0,63826,365308736,1,3,0,3
608,707,0,79440,364580504,1,3,8,10
608,713,0,137812,366162496,1,3,13,10
608,736,0,91797,431104424,1,3,9,9
608,764,0,116332,495669944,1,3,6,8
608,766,0,104918,238415888,1,3,6,8
609,622,0,217607,431244904,1,3,18,19
609,624,0,159216,228010936,1,3,9,11
609,625,0,167813,300044256,1,3,13,14
609,683,0,105472,494832600,2,3,3,2
609,684,0,62577,559663544,1,3,0,3
609,685,0,65632,237416704,1,3,0,3
609,703,0,76276,364426304,1,3,10,8
609,707,0,107470,236404976,1,3,8,7
609,713,0,96610,299324944,1,3,13,12
609,732,0,79765,430882336,1,3,8,5
609,733,0,68003,495620536,1,3,7,5
609,736,0,82751,364763200,1,3,6,7
609,766,0,96777,496723152,1,3,6,6
610,618,0,89346,365614472,2,3,3,2
610,620,0,244834,495099976,12,3,4,1
610,623,0,145467,364132712,1,3,14,14
610,626,0,210829,558913336,1,3,15,16
610,652,0,205148,432269696,9,3,2,1
610,686,0,61694,496566184,1,3,0,3
610,705,0,140009,302055800,3,3,6,3
610,706,0,76363,366697528,1,3,4,4
610,709,0,93914,227994504,1,3,5,6
610,712,0,192316,429399184,3,3,5,3
610,713,0,121279,494136280,1,3,13,10
610,737,0,89064,237050544,1,3,4,6
610,740,0,100094,431264400,1,3,5,3
610,767,0,73412,423711256,1,3,2,4
610,798,0,110841,293832960,1,3,4,4
611,618,0,74040,496581944,2,3,3,2
611,626,0,197653,302398784,1,3,14,14
611,642,0,35459,294126048,4,3,1,3
611,671,0,26640,366558024,1,3,1,3
611,686,0,91319,300127016,1,3,0,3
611,714,0,156521,303206800,2,3,6,4
611,715,0,91474,368033680,1,3,7,5
611,740,0,123684,229153560,1,3,5,3
611,765,0,101095,429551496,1,3,5,5
612,626,0,193503,367337616,1,3,11,12
612,640,0,51694,229407120,1,3,5,5
612,653,0,80183,364127696,1,3,2,3
612,656,0,118070,558339832,1,3,8,6
612,714,0,112119,367562600,2,3,6,4
612,715,0,83660,432206632,1,3,7,5
612,739,0,73938,234678576,1,3,7,6
612,765,0,77165,496154352,1,3,5,4
613,628,0,132037,495732408,1,3,13,12
613,717,0,118088,227969960,1,3,10,11
613,732,0,156656,495127072,9,3,5,2
613,762,0,147469,294102384,9,3,5,2
614,657,0,125468,559080784,1,3,13,11
614,716,0,82704,432589216,1,3,5,6
614,740,0,110571,234911496,2,3,3,2
615,622,0,140737,293399248,7,3,2,2
615,624,0,60686,430265464,1,3,5,5
615,678,0,40855,364831344,1,3,2,3
616,681,0,74487,365091872,1,3,6,7
616,738,0,68179,494331344,1,3,3,3
617,624,0,85333,301783320,5,3,3,2
617,654,0,117952,494661632,6,3,3,2
617,681,0,46650,433112800,1,3,5,5
617,707,0,132518,358724408,10,3,2,1
617,740,0,77370,365261576,1,3,5,5
618,676,0,57770,498402184,2,3,3,3
618,683,0,74660,238618744,1,3,7,9
618,712,0,53488,364663424,1,3,3,5
618,737,0,89656,559479408,4,3,1,3
618,740,0,54685,367127304,1,3,4,4
619,625,0,114392,367182264,4,3,3,1
619,677,0,44928,560055360,1,3,2,3
619,678,0,48968,237958464,2,3,2,3
619,679,0,110279,302791944,13,3,1,2
619,682,0,56381,497295312,1,3,5,5
620,657,0,56220,228445328,1,3,1,4
620,676,0,190237,367924432,11,3,3,3
620,686,0,72622,301938376,1,3,4,6
620,708,0,85316,302219080,1,3,4,4
620,738,0,55810,496413416,1,3,4,5
620,768,0,78485,300031552,2,3,3,3
620,773,0,72070,236891376,1,3,7,5
620,774,0,69457,301630248,1,3,7,4
620,775,0,75985,366369176,1,3,5,4
620,830,0,71558,367756784,1,3,4,3
621,645,0,76928,365105792,1,3,5,7
621,715,0,95520,237595352,1,3,8,11
621,740,0,400819,431691096,50,3,2,2
621,774,0,60088,498346832,1,3,3,3
622,629,0,77838,497698248,1,3,6,6
622,687,0,63947,358833264,1,3,6,7
622,709,0,90659,359653800,3,3,2,3
622,742,0,135973,364629016,13,3,3,2
623,678,0,98711,560392736,1,3,16,18
623,709,0,91637,424219816,1,3,4,4
623,741,0,49194,365076152,1,3,4,4
623,748,0,65029,431354936,1,3,3,3
623,772,0,88018,228354224,2,3,3,2
623,776,0,88905,494850064,1,3,11,13
624,629,0,61003,229556552,1,3,4,5
624,658,0,49932,302377624,1,3,6,6
624,712,0,50727,238808496,2,3,2,3
624,714,0,54540,368471136,2,3,1,2
624,776,0,76819,495057520,1,3,9,10
624,777,0,63271,559794488,1,3,5,6
625,713,0,92690,238627616,3,3,1,3
625,777,0,54759,495922920,1,3,4,6
626,650,0,126765,303028760,2,3,1,2
626,711,0,88732,365829808,1,3,3,4
626,713,0,84107,495487352,1,3,7,8
627,714,0,113996,359374768,2,3,3,3
627,745,0,93964,229223544,1,3,8,5
627,776,0,68252,431759816,1,3,5,5
633,638,0,63701,368356080,6,3,3,0
633,639,0,71311,432999960,6,3,3,0
633,672,0,152187,432024488,4,3,3,1
633,677,0,186044,430297592,2,3,3,2
633,678,0,118430,495036672,1,3,6,5
633,789,0,123314,561115192,1,3,7,8
633,790,0,140114,238989936,1,3,7,7
633,791,0,153868,303824120,1,3,7,7
633,821,0,140189,495588216,1,3,6,7
634,640,0,114348,229686096,9,3,3,1
634,641,0,183750,294329720,9,3,3,4
634,674,0,341367,300841912,8,3,3,4
634,676,0,167573,430320568,3,3,3,3
634,677,0,262934,495059208,3,3,3,3
634,678,0,174728,559798680,2,3,3,3
634,764,0,149481,430782832,1,3,9,9
635,640,0,196194,235526200,12,3,2,2
635,679,0,106364,239293776,1,3,3,4
635,697,0,37985,359162056,1,3,5,6
635,788,0,87494,560713296,1,3,9,11
635,789,0,96055,238701672,1,3,10,11
635,790,0,96269,303337816,1,3,12,13
635,791,0,109361,367972432,1,3,14,15
635,793,0,126010,497240856,1,3,17,18
635,794,0,150802,229242928,1,3,20,19
635,815,0,49327,502964248,1,3,4,6
635,821,0,116931,559736560,1,3,15,15
635,822,0,119585,237667352,1,3,18,17
635,845,0,116495,304142712,1,3,11,13
635,846,0,70032,368975776,1,3,8,10
636,673,0,298977,498273768,11,3,2,1
636,792,0,128929,367534192,1,3,16,14
636,797,0,178098,365592208,1,3,15,14
636,823,0,161002,238014480,2,3,7,5
